userId,cardId,rating
47,353,2
47,216,3
47,498,3
47,34,2
47,418,3
47,201,2
47,331,4
47,430,4
47,401,4
47,439,4
47,6,4
47,334,4
47,289,3
47,319,1
47,257,1
47,76,1
47,199,3
47,285,4
47,156,4
47,448,3
47,25,3
47,165,3
47,466,4
47,7,1
47,409,1
47,4,3
47,367,2
47,326,4
47,450,3
47,208,1
47,215,1
47,464,2
47,265,1
47,50,1
47,467,3
47,374,3
47,108,1
47,226,2
47,13,1
48,455,3
48,235,1
48,155,3
48,349,4
48,64,1
48,18,3
48,178,1
48,263,2
48,337,2
48,200,3
48,129,4
48,416,1
48,322,1
48,425,3
48,29,1
48,112,4
48,157,1
48,341,1
48,140,2
48,373,2
48,291,4
48,168,4
48,432,3
48,370,1
48,146,3
48,238,3
48,451,1
48,51,1
48,327,2
48,442,3
48,128,4
48,46,3
48,55,3
48,225,2
48,352,1
48,278,3
48,217,4
48,500,2
48,92,4
48,313,3
48,389,1
48,259,1
48,388,1
48,486,2
48,91,2
48,10,1
48,45,2
48,188,4
48,266,3
48,134,3
48,3,2
48,413,3
48,404,3
48,102,1
48,99,2
48,68,4
48,123,2
48,400,4
48,41,4
48,423,4
48,138,3
48,353,3
48,216,2
48,498,2
48,34,4
48,418,1
48,201,4
48,331,2
48,430,2
48,401,3
48,439,3
48,6,1
48,334,4
48,289,2
48,319,1
48,257,1
48,76,2
48,199,4
48,285,3
48,156,2
48,448,2
48,25,4
48,165,3
48,466,4
48,7,1
48,409,3
48,4,3
48,367,3
48,326,1
48,450,3
48,208,3
48,215,3
48,464,1
48,265,3
48,50,2
48,467,2
48,374,3
48,108,2
48,226,2
48,13,4
49,455,4
49,235,3
49,155,4
49,349,4
49,64,4
49,18,3
49,178,1
49,263,1
49,337,3
49,200,4
49,129,1
49,416,2
49,322,4
49,425,3
49,29,4
49,112,1
49,157,1
49,341,4
49,140,1
49,373,1
49,291,2
49,168,3
49,432,3
49,370,2
49,146,4
49,238,3
49,451,1
49,51,3
49,327,4
49,442,4
49,128,3
49,46,1
49,55,2
49,225,2
49,352,4
49,278,2
49,217,4
49,500,4
49,92,1
49,313,4
49,389,2
49,259,1
49,388,3
49,486,2
49,91,2
49,10,4
49,45,3
49,188,3
49,266,4
49,134,2
49,3,1
49,413,3
49,404,1
49,102,1
49,99,1
49,68,4
49,123,1
49,400,4
49,41,1
49,423,3
49,138,2
49,353,2
49,216,4
49,498,2
49,34,1
49,418,3
49,201,1
49,331,3
49,430,3
49,401,2
49,439,3
49,6,2
49,334,3
49,289,1
49,319,4
49,257,2
49,76,1
49,199,4
49,285,3
49,156,3
49,448,3
49,25,1
49,165,4
49,466,1
49,7,3
49,409,4
49,4,4
49,367,2
49,326,2
49,450,4
49,208,2
49,215,3
49,464,1
49,265,2
49,50,2
49,467,2
49,374,2
49,108,2
49,226,4
49,13,2
50,455,3
50,235,1
50,155,4
50,349,1
50,64,3
50,18,2
50,178,4
50,263,3
50,337,1
50,200,1
50,129,1
50,416,4
50,322,4
50,425,1
50,29,3
50,112,1
50,157,1
50,341,2
50,140,4
50,373,1
50,291,3
50,168,4
50,432,1
50,370,3
50,146,1
50,238,4
50,451,3
50,51,4
50,327,1
50,442,2
50,128,3
50,46,3
50,55,1
50,225,1
50,352,2
50,278,4
50,217,1
50,500,1
50,92,1
50,313,1
50,389,3
50,259,1
50,388,1
50,486,4
50,91,4
50,10,3
50,45,2
50,188,3
50,266,3
50,134,4
50,3,4
50,413,1
50,404,1
50,102,1
50,99,4
50,68,2
50,123,2
50,400,1
50,41,4
50,423,4
50,138,3
50,353,1
50,216,3
50,498,4
50,34,3
50,418,1
50,201,3
50,331,1
50,430,1
50,401,1
50,439,3
50,6,2
50,334,2
50,289,1
50,319,3
50,257,4
50,76,3
50,199,1
50,285,3
50,156,4
50,448,1
50,25,3
50,165,2
50,466,3
50,7,1
50,409,1
50,4,4
50,367,1
50,326,1
50,450,4
50,208,4
50,215,4
50,464,4
50,265,4
50,50,1
50,467,2
50,374,2
50,108,1
50,226,1
50,13,4
51,188,4
51,334,2
51,445,1
51,198,3
51,62,1
51,321,4
51,340,1
51,39,2
51,411,1
51,272,1
51,450,2
51,215,4
51,240,4
51,309,1
51,166,2
51,462,2
51,249,2
51,25,1
51,203,3
51,160,4
51,459,1
51,242,4
51,235,3
51,258,3
51,111,4
51,227,2
51,190,3
51,284,2
51,404,2
51,120,1
51,294,2
51,270,3
51,391,2
51,318,2
51,197,1
51,485,4
51,310,2
51,315,3
51,498,2
51,380,3
51,9,2
51,56,1
51,392,3
51,381,3
51,313,4
51,492,3
51,282,1
51,483,3
51,383,1
51,393,1
51,277,4
51,426,1
51,434,3
51,472,4
51,28,4
51,443,2
51,323,2
51,250,3
51,103,2
51,199,1
51,394,4
51,121,1
51,356,3
51,22,2
51,248,4
51,177,4
51,378,4
51,317,2
51,440,4
51,452,4
51,390,2
51,7,4
51,81,2
51,152,4
51,226,2
51,11,2
51,100,4
51,149,1
51,409,1
51,34,3
51,159,1
51,377,3
51,174,2
51,456,4
51,491,1
51,238,2
51,387,4
51,302,3
51,449,4
51,139,1
51,495,3
51,292,2
51,333,3
51,349,3
51,136,2
51,372,1
51,116,3
51,117,1
51,293,3
51,425,3
51,322,3
51,253,2
51,419,4
51,26,3
51,162,3
51,191,1
51,156,4
51,187,4
51,20,1
51,403,2
51,220,3
51,229,3
51,114,4
51,338,4
51,96,1
51,112,3
51,285,2
51,125,3
51,53,3
51,437,3
51,211,2
51,269,2
51,219,4
51,205,2
51,398,1
51,214,1
51,424,1
51,78,2
51,316,1
51,297,2
51,493,1
51,274,2
51,471,1
51,331,3
51,142,2
51,406,1
51,63,4
51,74,1
51,217,1
51,137,1
51,4,3
51,58,2
51,326,3
51,47,1
51,453,4
51,367,2
51,54,1
51,145,2
51,71,3
51,60,4
